statedistrict,datetime,tempmax,tempmin,temp,humidity,rainsum,rain,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,country
colombo,2017-03-01,30.1,24.8,26.5,77.6,0.05,True,True,0.0,33.5,22.3,64.1,1009.9,86.2,11.2,183.6,15.7,8.0,06:23:17,18:22:46,0.09,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-03-02,32.1,23.1,27.2,75.8,0.018,True,True,0.0,32.0,20.5,40.9,1008.3,52.0,11.9,197.1,17.0,9.0,06:22:54,18:22:45,0.13,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2017-03-03,30.5,24.1,27.4,75.8,13.479,True,True,0.0,23.0,22.3,328.2,1007.3,58.1,12.6,261.2,22.6,9.0,06:22:31,18:22:43,0.17,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-03-04,31.1,24.1,27.4,78.5,0.073,True,True,0.0,31.0,20.5,210.2,1008.6,64.8,13.0,218.4,18.6,8.0,06:22:06,18:22:41,0.2,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-03-05,32.1,24.1,28.2,73.4,0.0,False,True,0.0,24.8,18.4,201.7,1008.8,27.5,12.9,268.8,23.3,9.0,06:21:42,18:22:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-03-06,31.1,25.1,28.7,75.0,0.1,True,True,0.0,26.3,18.4,216.7,1008.5,36.5,12.2,274.0,23.7,10.0,06:21:17,18:22:36,0.27,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2017-03-07,31.1,26.1,28.7,74.4,0.06,True,True,0.0,28.4,20.5,201.0,1008.4,46.6,12.4,261.8,22.7,9.0,06:20:51,18:22:33,0.31,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-03-08,31.2,25.1,28.1,78.2,4.145,True,True,0.0,23.4,18.4,219.0,1008.1,51.1,12.8,261.3,22.5,9.0,06:20:25,18:22:30,0.34,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-03-09,31.1,25.1,28.0,79.0,0.014,True,True,0.0,21.6,16.6,233.3,1007.9,43.4,11.5,266.0,23.0,9.0,06:19:59,18:22:26,0.38,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2017-03-10,31.1,24.1,26.9,81.3,1.62,True,True,0.0,26.3,14.8,155.0,1008.6,56.5,12.9,228.6,19.7,9.0,06:19:32,18:22:22,0.42,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-03-11,30.1,24.1,26.6,82.6,2.717,True,True,0.0,27.7,20.5,186.3,1010.6,62.3,12.7,186.7,16.2,7.0,06:19:05,18:22:18,0.45,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-03-12,31.1,24.1,27.7,79.1,0.082,True,True,0.0,30.6,22.3,204.7,1010.7,51.1,13.4,249.8,21.4,9.0,06:18:37,18:22:13,0.5,Rain Partially cloudy,Partly cloudy throughout the day with afternoon rain.,rain,Sri Lanka
colombo,2017-03-13,31.5,25.1,27.5,79.3,4.249,True,True,0.0,24.8,16.6,182.6,1010.7,50.4,12.4,254.4,22.0,9.0,06:18:10,18:22:09,0.52,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-03-14,31.1,23.8,27.3,79.3,53.808,True,True,0.0,21.6,14.8,195.3,1010.5,53.6,12.3,244.6,21.0,8.0,06:17:42,18:22:03,0.55,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-03-15,32.1,22.1,26.3,82.6,38.827,True,True,0.0,26.6,22.3,179.0,1010.6,65.5,11.5,251.8,21.8,10.0,06:17:13,18:21:58,0.59,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-03-16,30.4,23.1,26.7,81.0,1.139,True,True,0.0,20.2,16.6,254.3,1011.2,63.6,13.4,211.6,18.3,8.0,06:16:45,18:21:53,0.62,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-03-17,31.1,24.1,27.6,77.5,0.013,True,True,0.0,27.4,16.6,278.6,1010.4,33.9,12.1,280.1,24.1,10.0,06:16:16,18:21:47,0.65,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2017-03-18,31.2,25.1,28.5,75.9,0.0,False,True,0.0,27.0,16.6,251.8,1011.6,35.3,12.8,264.2,22.7,9.0,06:15:47,18:21:41,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-03-19,31.3,26.0,28.6,77.5,0.3,True,True,0.0,26.6,14.8,237.1,1012.0,42.4,12.7,265.3,22.9,9.0,06:15:18,18:21:35,0.71,Rain Partially cloudy,Partly cloudy throughout the day with morning rain.,rain,Sri Lanka
colombo,2017-03-20,31.3,26.1,28.3,78.2,0.146,True,True,0.0,32.0,18.4,232.9,1011.4,40.5,13.1,253.5,21.8,9.0,06:14:49,18:21:29,0.75,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2017-03-21,31.3,25.1,28.6,75.8,0.0,False,True,0.0,25.6,14.8,253.6,1011.4,39.3,12.2,271.9,23.4,9.0,06:14:20,18:21:22,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-03-22,31.7,25.1,28.8,77.1,0.0,False,True,0.0,29.9,16.6,236.1,1010.6,31.0,12.4,299.5,25.9,10.0,06:13:50,18:21:16,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,Sri Lanka
colombo,2017-03-23,32.1,24.1,28.4,74.2,0.0,False,True,0.0,26.6,14.8,261.8,1010.7,28.0,11.2,286.9,24.8,10.0,06:13:21,18:21:09,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-03-24,32.1,24.1,28.5,70.3,0.0,False,True,0.0,25.6,14.8,254.9,1010.2,25.0,11.3,284.6,24.5,10.0,06:12:51,18:21:03,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-03-25,31.1,25.1,28.4,69.7,0.0,False,True,0.0,24.8,16.6,258.6,1010.9,30.9,12.7,268.8,23.1,9.0,06:12:22,18:20:56,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-03-26,31.2,23.1,27.8,69.7,0.0,False,True,0.0,24.1,16.6,282.0,1010.6,25.3,12.1,277.6,24.0,9.0,06:11:52,18:20:50,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-03-27,31.1,25.1,28.3,70.3,0.0,False,True,0.0,20.5,13.0,288.8,1011.4,53.1,12.0,241.7,20.9,8.0,06:11:23,18:20:43,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-03-28,31.8,25.0,28.2,75.4,0.482,True,True,0.0,22.7,13.0,225.8,1011.8,57.8,13.5,239.1,20.7,8.0,06:10:53,18:20:36,0.0,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2017-03-29,31.8,25.1,27.7,80.0,7.971,True,True,0.0,25.9,16.6,201.5,1011.3,53.0,12.5,238.8,20.8,9.0,06:10:23,18:20:30,0.04,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-03-30,31.4,24.1,28.1,78.0,0.09,True,True,0.0,22.7,16.6,289.1,1010.7,47.3,12.4,262.6,22.6,10.0,06:09:54,18:20:23,0.08,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-03-31,31.5,25.1,28.5,79.2,0.666,True,True,0.0,20.9,14.8,199.2,1011.3,46.0,12.1,261.0,22.5,9.0,06:09:25,18:20:17,0.11,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-04-01,31.8,25.1,28.8,79.8,0.109,True,True,0.0,25.6,16.6,207.6,1011.1,38.5,13.1,261.7,22.6,9.0,06:08:55,18:20:10,0.15,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-04-02,32.1,26.1,28.7,76.0,0.105,True,True,0.0,27.7,14.8,183.6,1010.4,56.2,11.8,245.0,21.2,9.0,06:08:26,18:20:04,0.18,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2017-04-03,32.3,25.1,28.7,76.6,0.422,True,True,0.0,26.6,14.8,196.3,1010.7,51.1,12.5,236.4,20.5,8.0,06:07:57,18:19:58,0.22,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2017-04-04,32.1,25.3,28.7,76.3,1.346,True,True,0.0,27.0,14.8,202.9,1011.2,52.0,12.9,237.3,20.5,9.0,06:07:29,18:19:52,0.25,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-04-05,32.3,25.1,29.2,75.8,0.078,True,True,0.0,31.3,16.6,222.5,1010.2,48.0,13.0,259.0,22.4,9.0,06:07:00,18:19:46,0.29,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-04-06,32.1,26.1,29.4,76.0,0.013,True,True,0.0,31.7,16.6,230.5,1009.4,48.0,12.7,256.0,22.3,9.0,06:06:32,18:19:40,0.32,Rain Partially cloudy,Partly cloudy throughout the day with afternoon rain.,rain,Sri Lanka
colombo,2017-04-07,32.4,26.1,29.8,75.6,0.084,True,True,0.0,27.4,16.6,252.8,1009.0,53.2,12.9,273.6,23.6,9.0,06:06:04,18:19:35,0.36,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-04-08,32.3,26.1,29.7,75.3,0.0,False,True,0.0,29.2,18.4,228.7,1008.9,45.5,11.8,264.2,22.7,9.0,06:05:36,18:19:29,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-04-09,32.1,26.1,28.7,79.1,2.69,True,True,0.0,27.4,24.1,207.1,1009.3,43.8,12.7,271.3,23.4,9.0,06:05:08,18:19:24,0.43,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2017-04-10,32.6,26.0,29.3,74.0,0.0,False,True,0.0,28.4,16.6,216.7,1008.7,34.7,13.4,255.5,22.1,9.0,06:04:41,18:19:19,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-04-11,32.2,24.1,28.8,78.5,19.646,True,True,0.0,29.5,16.6,229.7,1008.3,65.5,11.8,239.5,20.7,9.0,06:04:14,18:19:14,0.5,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-04-12,31.3,24.1,27.5,82.3,51.613,True,True,0.0,25.2,13.0,195.6,1008.6,60.9,12.4,196.2,16.9,8.0,06:03:47,18:19:10,0.53,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-04-13,31.1,25.1,27.8,82.5,1.41,True,True,0.0,27.0,14.8,205.4,1008.8,55.8,12.4,164.2,14.2,7.0,06:03:21,18:19:06,0.57,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-04-14,32.2,25.1,28.8,78.3,0.15,True,True,0.0,32.4,16.6,246.8,1008.6,54.0,14.2,240.2,20.7,9.0,06:02:55,18:19:02,0.6,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2017-04-15,32.3,27.1,29.9,75.0,0.0,False,True,0.0,37.4,18.4,233.7,1007.8,46.9,12.7,267.2,23.0,9.0,06:02:29,18:18:58,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-04-16,32.2,27.1,30.3,72.6,0.0,False,True,0.0,33.1,16.6,239.5,1008.3,46.3,12.9,273.8,23.5,9.0,06:02:04,18:18:55,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-04-17,32.2,29.1,30.5,73.0,0.0,False,True,0.0,31.7,16.6,242.4,1009.3,50.6,12.9,256.8,22.2,9.0,06:01:40,18:18:52,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-04-18,32.1,27.1,30.2,73.2,0.0,False,True,0.0,31.3,14.8,241.3,1009.2,46.6,13.1,254.0,21.9,9.0,06:01:15,18:18:49,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-04-19,32.1,27.1,30.1,72.2,0.0,False,True,0.0,30.2,14.8,227.4,1009.7,42.0,12.7,254.8,22.0,9.0,06:00:52,18:18:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-04-20,32.1,27.1,29.9,71.8,0.0,False,True,0.0,28.4,16.6,223.0,1009.8,46.1,12.8,250.9,21.7,9.0,06:00:28,18:18:45,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-04-21,32.1,28.9,30.2,70.7,0.0,False,True,0.0,31.7,16.6,234.3,1010.1,43.2,13.0,274.1,23.6,9.0,06:00:05,18:18:43,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-04-22,32.1,26.1,30.0,73.3,0.0,False,True,0.0,34.9,18.4,227.1,1009.9,49.5,13.1,245.4,21.1,8.0,05:59:43,18:18:42,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-04-23,32.2,29.1,30.4,73.0,0.0,False,True,0.0,32.0,16.6,237.2,1009.7,50.3,13.2,243.7,21.0,8.0,05:59:21,18:18:41,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-04-24,32.2,28.5,30.3,78.5,0.043,True,True,0.0,32.4,20.5,241.5,1009.5,55.0,13.6,231.3,19.8,8.0,05:59:00,18:18:41,0.93,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-04-25,32.2,28.6,30.3,78.1,1.64,True,True,0.0,33.1,18.4,235.7,1009.9,51.6,13.0,240.6,20.6,8.0,05:58:39,18:18:40,0.96,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-04-26,33.1,28.1,30.3,72.4,0.0,False,True,0.0,32.0,16.6,238.3,1009.9,49.5,13.0,251.6,21.6,8.0,05:58:19,18:18:41,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-04-27,32.1,27.1,30.0,72.8,0.0,False,True,0.0,29.5,14.8,208.3,1010.3,44.3,12.7,256.5,22.2,9.0,05:57:59,18:18:41,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-04-28,33.1,27.1,29.9,76.3,0.0,False,True,0.0,30.6,16.6,225.1,1010.1,47.4,12.7,260.0,22.3,9.0,05:57:40,18:18:43,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-04-29,32.2,27.1,29.8,76.6,0.094,True,True,0.0,30.6,16.6,244.8,1009.8,43.9,12.4,266.1,23.0,9.0,05:57:22,18:18:44,0.1,Rain Partially cloudy,Partly cloudy throughout the day with afternoon rain.,rain,Sri Lanka
colombo,2017-04-30,32.4,26.1,29.7,74.5,0.734,True,True,0.0,26.6,16.6,212.8,1009.3,42.4,12.5,273.6,23.7,9.0,05:57:04,18:18:46,0.13,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2017-05-01,32.2,26.1,29.5,72.5,0.0,False,True,0.0,27.0,22.3,200.1,1009.9,35.6,12.7,261.0,22.4,9.0,05:56:47,18:18:48,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-05-02,32.1,26.1,29.1,73.1,0.09,True,True,0.0,23.0,18.4,206.5,1010.9,47.9,13.2,272.0,23.5,9.0,05:56:31,18:18:51,0.2,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-05-03,32.6,26.1,29.2,72.0,0.021,True,True,0.0,22.7,16.6,218.5,1010.7,45.5,12.7,244.1,21.2,8.0,05:56:15,18:18:55,0.25,Rain Partially cloudy,Becoming cloudy in the afternoon with morning rain.,rain,Sri Lanka
colombo,2017-05-04,32.1,27.1,29.3,72.3,0.034,True,True,0.0,22.3,16.6,206.4,1010.6,49.4,12.5,268.4,23.3,9.0,05:55:59,18:18:58,0.27,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2017-05-05,33.1,26.1,29.4,74.6,2.096,True,True,0.0,28.4,24.1,198.0,1010.5,47.7,12.9,257.1,22.4,8.0,05:55:45,18:19:02,0.3,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-05-06,32.1,26.1,28.0,82.3,3.16,True,True,0.0,28.4,20.5,171.5,1011.2,54.3,12.4,231.2,20.0,8.0,05:55:31,18:19:07,0.34,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-05-07,32.2,25.1,27.8,79.8,1.945,True,True,0.0,28.8,22.3,190.7,1011.3,48.4,12.9,251.3,21.7,9.0,05:55:18,18:19:12,0.37,Rain Partially cloudy,Becoming cloudy in the afternoon with rain.,rain,Sri Lanka
colombo,2017-05-08,32.1,24.1,28.0,78.7,0.048,True,True,0.0,30.6,16.6,219.2,1010.4,43.5,12.9,258.4,22.3,9.0,05:55:05,18:19:17,0.41,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2017-05-09,32.7,26.0,29.5,74.6,0.448,True,True,0.0,32.0,20.5,217.0,1009.5,51.4,13.7,226.8,19.7,8.0,05:54:53,18:19:23,0.44,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-05-10,32.1,25.1,29.2,78.1,61.44,True,True,0.0,29.9,14.8,212.1,1009.1,59.5,12.5,249.3,21.4,8.0,05:54:42,18:19:30,0.48,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-05-11,32.2,25.1,28.5,81.2,16.648,True,True,0.0,26.6,13.7,195.2,1009.2,60.4,12.5,216.6,18.7,8.0,05:54:32,18:19:37,0.5,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-05-12,32.1,26.1,29.2,78.5,0.731,True,True,0.0,29.5,16.6,207.5,1009.0,52.9,12.8,237.9,20.5,8.0,05:54:22,18:19:44,0.55,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,2017-05-13,32.1,27.1,29.6,76.4,0.027,True,True,0.0,29.5,16.6,220.0,1008.4,52.7,13.1,252.8,22.0,9.0,05:54:13,18:19:51,0.58,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2017-05-14,32.1,27.1,29.5,79.0,1.954,True,True,0.0,41.0,22.3,225.7,1008.5,68.4,12.6,229.5,19.8,8.0,05:54:05,18:19:59,0.61,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-05-15,32.1,29.0,30.0,75.6,2.376,True,True,0.0,43.9,24.1,245.8,1008.0,61.8,13.1,232.2,19.9,8.0,05:53:57,18:20:08,0.65,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-05-16,32.9,29.1,30.4,74.8,0.104,True,True,0.0,37.4,22.3,231.0,1007.5,47.8,13.1,227.5,19.5,7.0,05:53:51,18:20:17,0.68,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-05-17,32.2,29.1,30.6,74.4,0.001,True,True,0.0,39.2,18.4,245.4,1007.4,52.5,13.1,223.2,19.2,8.0,05:53:44,18:20:26,0.71,Rain Partially cloudy,Partly cloudy throughout the day with afternoon rain.,rain,Sri Lanka
colombo,2017-05-18,31.1,25.3,29.0,80.2,86.397,True,True,0.0,41.0,25.7,234.3,1009.2,68.1,11.6,118.7,10.2,4.0,05:53:39,18:20:36,0.75,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-05-19,30.4,26.7,28.1,85.1,1.805,True,True,0.0,42.5,24.1,221.4,1009.7,72.0,12.0,200.0,17.4,7.0,05:53:34,18:20:46,0.75,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2017-05-20,31.4,26.1,29.2,79.7,0.713,True,True,0.0,43.2,24.5,223.7,1008.9,68.9,12.5,183.2,15.9,7.0,05:53:30,18:20:56,0.81,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-05-21,31.1,27.1,29.0,79.2,0.893,True,True,0.0,37.4,24.1,216.4,1007.2,67.8,13.0,174.3,15.2,7.0,05:53:27,18:21:07,0.85,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-05-22,31.2,27.1,29.2,79.9,1.817,True,True,0.0,35.6,21.6,234.0,1007.3,76.7,13.0,122.3,10.6,6.0,05:53:24,18:21:18,0.88,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-05-23,31.1,28.6,29.5,76.0,1.762,True,True,0.0,34.9,20.5,219.4,1007.8,60.8,12.9,158.0,13.6,7.0,05:53:23,18:21:30,0.91,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-05-24,31.2,23.8,28.6,81.4,36.27,True,True,0.0,38.9,29.5,223.2,1007.6,63.8,12.2,204.9,17.8,7.0,05:53:21,18:21:42,0.95,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-05-25,30.1,22.1,27.0,86.0,54.573,True,True,0.0,41.4,24.1,210.0,1007.5,67.8,9.9,155.4,13.3,5.0,05:53:21,18:21:54,0.98,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-05-26,30.6,24.9,28.1,83.2,26.322,True,True,0.0,45.7,24.1,225.5,1007.4,79.6,11.5,144.0,12.4,7.0,05:53:21,18:22:06,0.0,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-05-27,30.7,28.1,29.3,79.3,0.742,True,True,0.0,43.9,22.3,229.1,1007.6,62.0,13.0,192.4,16.6,7.0,05:53:22,18:22:19,0.05,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-05-28,31.1,27.2,29.0,80.8,14.189,True,True,0.0,49.0,24.1,233.9,1008.0,68.6,12.8,183.0,15.7,7.0,05:53:24,18:22:32,0.08,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-05-29,30.6,27.7,28.9,79.4,10.272,True,True,0.0,54.0,24.1,243.0,1007.6,68.3,12.8,207.8,17.9,8.0,05:53:26,18:22:45,0.12,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-05-30,29.4,26.1,28.0,80.5,19.386,True,True,0.0,57.6,27.7,239.3,1008.3,72.7,13.0,129.1,11.1,5.0,05:53:29,18:22:58,0.15,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-05-31,30.1,26.9,28.4,77.8,4.58,True,True,0.0,45.0,24.1,230.2,1008.0,68.3,12.9,144.3,12.6,5.0,05:53:32,18:23:12,0.18,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-06-01,30.4,27.1,28.6,78.6,4.385,True,True,0.0,54.7,24.1,249.9,1007.6,67.9,12.1,157.7,13.8,6.0,05:53:36,18:23:26,0.25,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-06-02,30.3,26.1,28.4,78.9,28.04,True,True,0.0,52.9,22.0,235.9,1008.9,64.4,11.2,109.4,9.4,5.0,05:53:41,18:23:40,0.25,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-06-03,30.1,25.1,27.8,82.4,15.456,True,True,0.0,45.4,16.6,235.6,1009.9,69.8,12.3,181.7,15.7,6.0,05:53:46,18:23:54,0.29,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-06-04,30.8,27.1,28.8,77.5,1.72,True,True,0.0,43.2,16.6,237.2,1009.5,64.9,13.0,235.8,20.4,8.0,05:53:52,18:24:08,0.32,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-06-05,30.4,27.7,28.6,80.0,2.852,True,True,0.0,41.4,24.1,237.1,1009.6,70.8,13.7,190.2,16.3,7.0,05:53:59,18:24:23,0.35,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2017-06-06,30.5,26.9,28.7,79.1,0.654,True,True,0.0,41.4,22.7,228.9,1009.9,69.6,12.9,222.2,19.3,8.0,05:54:06,18:24:37,0.39,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,2017-06-07,29.7,26.5,28.2,80.6,5.582,True,True,0.0,41.4,22.7,246.3,1010.3,68.4,12.4,144.0,12.5,6.0,05:54:13,18:24:52,0.42,Rain Partially cloudy,Partly cloudy throughout the day with rain clearing later.,rain,Sri Lanka
colombo,2017-06-08,31.1,27.1,29.0,77.1,0.007,True,True,0.0,40.7,16.6,231.9,1009.0,52.8,13.1,234.9,20.4,9.0,05:54:21,18:25:07,0.46,Rain Partially cloudy,Partly cloudy throughout the day with early morning rain.,rain,Sri Lanka
colombo,2017-06-09,30.4,27.8,28.8,77.2,0.0,False,True,0.0,47.5,20.5,232.3,1008.9,54.6,12.7,236.6,20.3,8.0,05:54:30,18:25:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2017-06-10,30.6,26.7,28.5,78.5,10.413,True,True,0.0,46.4,24.8,229.3,1009.2,58.1,12.8,218.6,18.9,8.0,05:54:39,18:25:36,0.52,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2017-06-11,30.1,26.1,27.9,81.0,1.629,True,True,0.0,40.3,24.1,225.7,1009.3,67.4,12.3,201.5,17.3,7.0,05:54:48,18:25:50,0.56,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
